context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-cn",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""nau\u010Dni \u010Dlanak""@sr-el",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u306E\u8AD6\u6587""@ja",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-9DAF2A71-F43E-464D-AAEA-A3296D91FE89>,<http://www.wikidata.org/prop/statement/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-B2A96FEC-0E7D-48EA-A9DC-9F7EE150D001>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u043D\u0430\u0443\u043A\u043E\u0432\u0430 \u0441\u0442\u0430\u0442\u0442\u044F, \u043E\u043F\u0443\u0431\u043B\u0456\u043A\u043E\u0432\u0430\u043D\u0430 \u0432 \u0436\u043E\u0432\u0442\u043D\u0456 2020""@uk",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P2798>,"""844873""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-92296DC6-0EFF-4084-9F6F-7055D22723D7>,<http://www.wikidata.org/prop/statement/P106>,<http://www.wikidata.org/entity/Q1650915>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-6589402C-2F46-4C28-83DF-4305FB704C1C>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D399CF6A-3051-488A-B748-F5BA61043FDB>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P698>,<http://www.wikidata.org/entity/statement/Q100541859-A909800C-5762-4F08-9AE9-F12D43473237>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://wikiba.se/ontology#identifiers>,"""1""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P577>,<http://www.wikidata.org/entity/statement/Q100541859-76249EE0-57C5-4BDD-AC2E-320E5D1EB27C>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/P496>,<http://www.wikidata.org/entity/statement/Q85692908-408F7F2E-25F5-469C-8DDF-7F575EE77A70>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-B17B6DF2-A90A-49BF-A128-C9BAB893C03E>,<http://www.wikidata.org/prop/statement/P698>,"""33074669""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-133FC68A-B2FE-41EF-AECF-EED6DFAC4840>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P921>,<http://www.wikidata.org/entity/statement/Q100541859-7A63E370-DFCA-4A64-8937-62132DD2AEB1>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-2245A3EC-2C72-4E5C-8E39-97D92C17510F>,<http://www.wikidata.org/prop/qualifier/P1545>,"""1""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-mo",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-DF5BD3E1-2F4B-4A42-851A-CC4AC11FE4D8>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-2D082382-913F-4076-B90C-EA5E830D62F5>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-9DE774FA-69C2-43C5-B0BC-2FC2A5F6D97C>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-C90CC167-E1DA-4B18-930C-02D716A2BEF5>,<http://www.wikidata.org/prop/qualifier/P1545>,"""4""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2210699F-D7CC-4E3F-80D7-0D43EBD344D4>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-CC94DD4B-67F6-412A-BCF3-CF73B5525004>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-186150D9-A492-4045-8FFE-25BCBEA4F71F>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-A909800C-5762-4F08-9AE9-F12D43473237>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100732071-ADDFDF91-5185-4980-8542-9A3352035727>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-373DC6D3-3909-4590-8730-A013DDDEF91D>,<http://www.wikidata.org/prop/qualifier/P1545>,"""18""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/direct/P496>,"""0000-0001-9109-7415""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DEA16CD8-E8B5-4A0F-964D-6C1E75193C65>,<http://www.wikidata.org/prop/qualifier/P1545>,"""3""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-83209AF0-300A-4159-B7C6-BDD53D68783A>,<http://www.wikidata.org/prop/statement/P69>,<http://www.wikidata.org/entity/Q842909>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7BC18874-3529-45B8-9CB2-C25E27D7ED58>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-5F473273-4324-4542-B4F3-B6755E00544F>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-D99DC560-800D-4062-BDF9-9B46B677E721>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u043D\u0430\u0443\u043A\u043E\u0432\u0430 \u0441\u0442\u0430\u0442\u0442\u044F, \u043E\u043F\u0443\u0431\u043B\u0456\u043A\u043E\u0432\u0430\u043D\u0430 \u0432 \u0431\u0435\u0440\u0435\u0437\u043D\u0456 2020""@uk",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,<http://www.wikidata.org/prop/qualifier/value/P582>,<http://www.wikidata.org/value/e4feaf84dff082bd6fbae53c881faff6>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DEA16CD8-E8B5-4A0F-964D-6C1E75193C65>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""vitskapeleg artikkel""@nn",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-hk",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2D082382-913F-4076-B90C-EA5E830D62F5>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-1C55BD2C-6E97-4F84-9A1D-9EF47E093C38>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.w3.org/2000/01/rdf-schema#label>,"""D M Jiang""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-335D246B-EC67-4FEF-9B78-F95DBA433612>,<http://www.wikidata.org/prop/statement/P2093>,"""Zahra Mazhar""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-3C1D5079-E2A4-4A24-A2E8-8E9B7F335956>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5D81366E-B135-4C97-B9B7-8CC032D0C8BA>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d255cf27add761660cb6013325ce850210c4a2f4>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-DE836947-8B06-4DF0-947A-92BF9EA0F39D>,<http://www.wikidata.org/prop/statement/value-normalized/P496>,<https://orcid.org/0000-0002-3246-303X>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-3588D9FC-E7C3-48B9-BA60-DF1322B34DE9>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/aa53748f2cea459a25cc10de943171ccfaaab41e>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""wissenschaftlicher Artikel""@de",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/version>,"""1643379178""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-7432A7D2-A0BE-477B-BC11-E0E1ECC9F0C6>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-BED12150-D706-4D74-B284-D3FEA2D7664A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-0E8594F4-D48C-4836-90D9-032FE75E6704>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u0E1A\u0E17\u0E04\u0E27\u0E32\u0E21\u0E17\u0E32\u0E07\u0E27\u0E34\u0E17\u0E22\u0E32\u0E28\u0E32\u0E2A\u0E15\u0E23\u0E4C""@th",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D399CF6A-3051-488A-B748-F5BA61043FDB>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://schema.org/dateModified>,"""2020-08-29T20:01:03Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-2EA7B225-6D71-4AD3-8160-38738E6AB839>,<http://www.wikidata.org/prop/qualifier/P1545>,"""10""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-45868E02-FC8D-4B45-99D2-CABBBFDB12BD>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-42428D10-F371-4914-90C9-9C77E3BAF9E0>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q47643419>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u09E7\u09EF \u0985\u0995\u09CD\u099F\u09CB\u09AC\u09B0 \u09E8\u09E6\u09E8\u09E6-\u098F \u09AA\u09CD\u09B0\u0995\u09BE\u09B6\u09BF\u09A4 \u09AC\u09C8\u099C\u09CD\u099E\u09BE\u09A8\u09BF\u0995 \u09A8\u09BF\u09AC\u09A8\u09CD\u09A7""@bn",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q57075410-1583FF8B-0BD6-4FCE-BF1C-6F36E3372CDC>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-740742E6-6D52-42D4-B99C-E09F1AE32C67>,<http://www.wikidata.org/prop/qualifier/P1545>,"""14""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://schema.org/version>,"""1484172576""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8AC921F6-9727-462C-AEAB-040EE6A69E94>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1FB15289-BB9A-46BE-BA28-BA1186A1A8CC>,<http://www.wikidata.org/prop/qualifier/P1545>,"""12""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""scientific article published on 14 October 2020""@en-gb",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5916369F-14C1-43B8-8F29-417AFF8E18DF>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""vitskapeleg artikkel""@nn",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-DE836947-8B06-4DF0-947A-92BF9EA0F39D>,<http://www.wikidata.org/prop/statement/P496>,"""0000-0002-3246-303X""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P1433>,<http://www.wikidata.org/entity/statement/Q100732071-BD206C5E-0420-4EFA-92FE-6B3377066D65>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u09E7\u09EA \u0985\u0995\u09CD\u099F\u09CB\u09AC\u09B0 \u09E8\u09E6\u09E8\u09E6-\u098F \u09AA\u09CD\u09B0\u0995\u09BE\u09B6\u09BF\u09A4 \u09AC\u09C8\u099C\u09CD\u099E\u09BE\u09A8\u09BF\u0995 \u09A8\u09BF\u09AC\u09A8\u09CD\u09A7""@bn",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://wikiba.se/ontology#sitelinks>,"""0""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-4D66BEAD-84A2-4DE5-81A9-A55949B95710>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A176ACB4-4E12-4C38-8EC6-92219083C7DB>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7A63E370-DFCA-4A64-8937-62132DD2AEB1>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""scientific article published on 14 October 2020""@en-ca",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-ADDFDF91-5185-4980-8542-9A3352035727>,<http://www.wikidata.org/prop/statement/P2093>,"""James M Briggs""",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Scott R Gilbertson""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-1C55BD2C-6E97-4F84-9A1D-9EF47E093C38>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P1153>,"""57203286884""",20220530,wikidata
